,OBJECTID,FIELD1,name,Stop_Abbr,Stop_Name,Bus_Stop_Type,Route_S_,Jurisdiction,OBJECTID.1,id,longitude,latitude
1044,1045,4613,213276,213276,E WASHINGTON AVE @ HARRIS ST,Sign on Post,79,Fulton,,,-84.43569599999995,33.67574600000006
1045,1046,4614,213277,213277,E WASHINGTON AVE @ HARRIS ST,Sign on Post,79,Fulton,,,-84.43554399999994,33.67584400000004
1046,1047,4615,213278,213278,E WASHINGTON AVE @ RANDALL ST,Sign on Post,79,Fulton,,,-84.43359999999996,33.67573900000008
1047,1048,4616,213279,213279,CALHOUN AVE @ BAYARD ST,Sign on Post,79,Fulton,,,-84.43151099999994,33.67338600000005
1048,1049,4617,213280,213280,CALHOUN AVE @ BAYARD ST,Sign on Post,79,Fulton,,,-84.43174999999997,33.67349400000006
1049,1050,4618,213281,213281,CALHOUN AVE @ NORMAN BERRY DR,Sign on Post,79,Fulton,,,-84.42652599999997,33.67261200000007
1050,1051,4648,213316,213316,PEACHTREE ST SW @ MARTIN L KING JR DR,Sign Strapped to Pole,3;40,Atlanta,,,-84.39207499999998,33.75192000000004
1051,1052,4649,213317,213317,PEACHTREE ST SW @ MITCHELL ST SW,Sign Strapped to Pole,40,Atlanta,,,-84.39326799999998,33.75079000000005
1052,1053,4650,213318,213318,PEACHTREE ST SW @ TRINITY AVE SW,Sign Strapped to Pole,40,Atlanta,,,-84.39413499999995,33.74967300000003
1053,1054,4651,213319,213319,PEACHTREE ST SW @ TRINITY AVE SW,Sign Strapped to Pole,40,Atlanta,,,-84.39397499999995,33.74952700000006
1054,1055,4652,213320,213320,PEACHTREE ST SW @ BROTHERTON TRANSPORTATION MALL,Sign Strapped to Pole,40,Atlanta,,,-84.39589099999995,33.74764400000004
1055,1056,4653,213321,213321,PEACHTREE ST SW @ BROTHERTON TRANSPORTATION MALL,Sign Strapped to Pole,40,Atlanta,,,-84.39561299999997,33.74751200000003
1056,1057,4679,213349,213349,RALPH D ABERNATHY BLVD @ COOPER ST,Shelter,49;832,Atlanta,,,-84.39678499999997,33.73692500000004
1057,1058,4680,213350,213350,RALPH D ABERNATHY BLVD @ FORMWALT ST,Bench,42;49;832,Atlanta,,,-84.39553499999994,33.73683600000004
1058,1059,4690,213364,213364,BOULDERCREST DR @ PIPER CIR,Sign on Post,32,Atlanta,,,-84.33273299999996,33.725704000000064
1059,1060,4708,213386,213386,14TH ST NW @ HOWELL MILL RD NW,Sign on Post,14,Atlanta,,,-84.41134899999997,33.78585000000004
1060,1061,4709,213387,213387,14TH ST NW @ HOWELL MILL RD NW,Sign Strapped to Pole,14,Atlanta,,,-84.41105699999997,33.785709000000054
1061,1062,4710,213388,213388,JOSEPH E LOWERY BLVD NW @ W MARIETTA ST NW,Sign on Post,1,Atlanta,,,-84.41725299999996,33.782343000000026
1062,1063,4711,213389,213389,W MARIETTA ST NW @ JOSEPH E LOWERY BLVD NW,Bench,1;26,Atlanta,,,-84.41783299999997,33.783371000000045
1063,1064,4714,213392,213392,JOSEPH E LOWERY BLVD @ 841,Sign on Post,1,Atlanta,,,-84.41727799999995,33.77996900000005
1064,1065,4715,213393,213393,JOSEPH E LOWERY BLVD @ 841,Sign on Post,1,Atlanta,,,-84.41739099999995,33.77955900000006
1065,1066,4716,213396,213396,FOX ST @ JOSEPH E LOWERY BLVD,Sign on Post,50,Atlanta,,,-84.41728099999995,33.77221300000008
1066,1067,4717,213397,213397,FOX ST @ PAINES AVE,Sign on Post,50,Atlanta,,,-84.41403299999996,33.77223100000003
1067,1068,4718,213398,213398,NORTHSIDE DR @ TRAVIS ST,Sign on Post,50,Atlanta,,,-84.40894999999995,33.772842000000026
1068,1069,4721,213401,213401,LUCKIE ST @ HUNNICUTT ST,Sign Strapped to Pole,51,Atlanta,,,-84.39608299999998,33.76654400000007
1069,1070,4722,213402,213402,LUCKIE ST @ HUNNICUTT ST,Sign on Post,51,Atlanta,,,-84.39615899999995,33.76670500000006
1070,1071,4723,213403,213403,LUCKIE ST @ MILLS ST,Sign on Post,51,Atlanta,,,-84.39609299999995,33.765085000000056
1071,1072,4724,213404,213404,LUCKIE ST @ IVAN ALLEN JR BLVD,Sign Strapped to Pole,51,Atlanta,,,-84.39617899999996,33.76482600000003
1072,1073,4725,213406,213406,MITCHELL ST @ TED TURNER DR,Sign Strapped to Pole,3,Atlanta,,,-84.39570099999997,33.752357000000075
1073,1074,4726,213407,213407,14TH ST NW @ NORTHSIDE DR NW,Shelter,14,Atlanta,,,-84.40752099999997,33.78617500000007
1074,1075,4727,213408,213408,W MARIETTA ST @ 800,Sign on Post,26,Atlanta,,,-84.41464399999995,33.780107000000044
1075,1076,4734,213417,213417,W MARIETTA ST @ 8TH ST,Sign on Post,26,Atlanta,,,-84.41253099999994,33.77996500000006
1076,1077,4735,213418,213418,W MARIETTA ST @ BRADY AVE,Sign Strapped to Pole,26,Atlanta,,,-84.41229799999996,33.77978600000006
1077,1078,4736,213419,213419,W MARIETTA ST @ 887,Sign on Post,26,Atlanta,,,-84.41672399999999,33.78220300000004
1078,1079,4737,213420,213420,W MARIETTA ST @ 887,Sign on Post,26,Atlanta,,,-84.41652299999998,33.78171500000008
1079,1080,4771,213454,213454,14TH ST @ SPRING ST,Sign on Post,14,Atlanta,,,-84.38940199999996,33.78656200000006
1080,1081,4773,213456,213456,SPRING ST @ 12TH ST,Sign on Post,14,Atlanta,,,-84.38929199999995,33.783713000000034
1081,1082,4774,213458,213458,14TH ST @ W PEACHTREE ST,Sign Strapped to Pole,14,Atlanta,,,-84.38837999999998,33.78670600000004
1082,1083,4775,213459,213459,14TH ST @ FOWLER ST,Sign on Post,14,Atlanta,,,-84.39316499999995,33.786685000000034
1083,1084,4776,213460,213460,14TH ST NW @ ATLANTIC DR NW,Sign on Post,14,Atlanta,,,-84.39752899999996,33.78625600000004
1084,1085,4777,213461,213461,14TH ST @ ATLANTIC DR,Sign on Post,14,Atlanta,,,-84.39780799999994,33.78613700000005
1085,1086,4778,213462,213462,14TH ST @ FOWLER ST,Sign on Post,14,Atlanta,,,-84.39336099999997,33.786497000000054
1086,1087,4787,213474,213474,MITCHELL ST @ MANGUM ST,Sign Strapped to Pole,3,Atlanta,,,-84.39914799999997,33.753787000000045
1087,1088,4830,213517,213517,JOSEPH E LOWERY BLVD @ LUCILE AVE SW,Shelter,1,Atlanta,,,-84.41769199999999,33.74244500000003
1088,1089,4831,213518,213518,JOSEPH E LOWERY BLVD @ CUNNINGHAM PL,Bench,1,Atlanta,,,-84.41749799999997,33.743427000000054
1089,1090,4844,213531,213531,PRYOR RD @ UNIVERSITY AVE,Sign on Post,42;55;155,Atlanta,,,-84.39329399999997,33.72297200000003
1090,1091,4846,213533,213533,14TH ST @ BARNES ST,Sign on Post,14,Atlanta,,,-84.39485099999996,33.786470000000065
1091,1092,4851,213540,213540,14TH ST @ BARNES ST,Sign Strapped to Pole,14,Atlanta,,,-84.39473099999998,33.786407000000054
1092,1093,4867,213556,213556,BOULEVARD SE @ HAMILTON AVE,Sign on Post,9,Atlanta,,,-84.36846499999996,33.72661800000003
1093,1094,4868,213557,213557,BOULEVARD SE @ ATLANTA AVE,Sign on Post,9,Atlanta,,,-84.36829299999994,33.73009100000007
1094,1095,4869,213558,213558,JACKSON ST @ HIGHLAND AVE,Sign Strapped to Pole,899,Atlanta,,,-84.37421399999994,33.761239000000046
1095,1096,4870,213559,213559,PARKWAY DR @ HIGHLAND AVE,Sign on Post,899,Atlanta,,,-84.37430099999995,33.76146300000005
1096,1097,4871,213560,213560,PARKWAY DR @ RALPH MCGILL BLVD,Sign on Post,899,Atlanta,,,-84.37382399999996,33.76345900000007
1097,1098,4872,213561,213561,PARKWAY DR @ RALPH MCGILL BLVD,Sign on Post,899,Atlanta,,,-84.37394399999994,33.76341400000007
1098,1099,4873,213562,213562,GLEN IRIS DR @ ANGIER AVE,Sign on Post,899,Atlanta,,,-84.36771499999998,33.765986000000055
1099,1100,4874,213563,213563,GLEN IRIS DR @ ANGIER AVE,Sign on Post,899,Atlanta,,,-84.36779099999995,33.766084000000035
1100,1101,4875,213564,213564,GLEN IRIS DR @ DALLAS ST,Sign on Post,899,Atlanta,,,-84.36779199999995,33.76796400000006
1101,1102,4876,213565,213565,GLEN IRIS DR @ WINTON TER,Sign Strapped to Pole,899,Atlanta,,,-84.36765099999997,33.76873500000005
1102,1103,4877,213566,213566,NORTH AVE @ GLEN IRIS DR,Sign on Post,899,Atlanta,,,-84.36794599999996,33.771105000000034
1103,1104,4898,213587,213587,MARTIN L KING JR DR @ MARTIN ST,Sign on Post,107,Atlanta,,,-84.38346699999994,33.74773700000003
1104,1105,4900,213591,213591,IVAN ALLEN JR BLVD @ MARIETTA ST,Sign Strapped to Pole,51,Atlanta,,,-84.39750499999997,33.76411800000005
1105,1106,4918,213611,213611,JACKSON ST @ JOHN WESLEY DOBBS AVE,Sign Strapped to Pole,899,Atlanta,,,-84.37432099999995,33.75881300000003
1106,1107,4920,213613,213613,JACKSON ST @ JOHN WESLEY DOBBS AVE,Sign on Post,899,Atlanta,,,-84.37424499999997,33.75869700000004
1107,1108,4946,213641,213641,PRYOR ST @ RALPH DAVID ABERNATHY BLVD,Sign Strapped to Pole,42,Atlanta,,,-84.39464299999997,33.73687300000006
1108,1109,4947,213642,213642,E PONCE DE LEON AVE @ 5830,Shelter,120,DeKalb,,,-84.18271599999997,33.81707600000004
1109,1110,4948,213643,213643,E PONCE DE LEON AVE @ RICHARDSON ST,Sign on Post,120,DeKalb,,,-84.18076099999996,33.815391000000034
1110,1111,4955,213653,213653,MEMORIAL DR @ CHEROKEE AVE,Sign on Post,21;107,Atlanta,,,-84.37381999999997,33.746853000000044
1111,1112,4962,213660,213660,HOSEA WILLIAMS DR @ 2ND AVE,Sign on Post,24,Atlanta,,,-84.31002599999994,33.75112500000006
1112,1113,4963,213661,213661,NORTHSIDE DR @ 17TH ST,Sign on Post,94,Atlanta,,,-84.40778499999999,33.789683000000025
1113,1114,4966,213664,213664,MT VERNON HWY @ LAKE FORREST DR,Sign on Post,148,Fulton,,,-84.38627899999994,33.922690000000046
1114,1115,4973,213671,213671,W TRINITY PL @ SWANTON WAY,Sign Strapped to Pole,15;823,DeKalb,,,-84.30016499999994,33.77365000000003
1115,1116,4974,213672,213672,SWANTON WAY @ W TRINIY PL,Sign on Post,15;823,DeKalb,,,-84.30057399999998,33.77373800000004
1116,1117,4985,213683,213683,MILTON AVE SE @ LAKEWOOD AVE SE,Sign on Post,155,Atlanta,,,-84.38332599999995,33.72138600000005
1117,1118,4986,213684,213684,LAKEWOOD AVE SE @ MILTON AVE SE,Sign on Post,155,Atlanta,,,-84.38287699999995,33.72123800000003
1118,1119,4988,213686,213686,MAIN ST @ JOHN CALVIN AVE,Sign on Post,93,Fulton,,,-84.44811599999997,33.658119000000056
1119,1120,4998,213696,213696,NORMAN BERRY DR @ CLEVELAND AVE,Sign on Post,79,Fulton,,,-84.42951299999999,33.67962700000004
1120,1121,4999,213697,213697,NORMAN BERRY DR @ 2814,Sign on Post,79,Fulton,,,-84.42699599999997,33.67726000000005
1121,1122,5000,213698,213698,NORMAN BERRY DR @ 2814,Sign on Post,79,Fulton,,,-84.42704799999996,33.67789700000003
1122,1123,5001,213699,213699,NORMAN BERRY DR @ CALHOUN AVE,Sign on Post,79,Fulton,,,-84.42644999999999,33.672836000000075
1123,1124,5002,213700,213700,NORMAN BEERY DR @ CALHOUN AVE,Sign on Post,79,Fulton,,,-84.42600099999999,33.67364600000008
1124,1125,5003,213701,213701,COMMERCE DR @ E COLLEGE AVE,Sign on Post,114,DeKalb,,,-84.28776999999997,33.771971000000065
1125,1126,5022,213722,213722,GLENWOOD AVE @ 1925,Bench,107,DeKalb,,,-84.32351999999997,33.73968300000007
1126,1127,5031,213731,213731,W COLLEGE AVE @ DREXEL AVE,Sign on Post,19,DeKalb,,,-84.30922399999997,33.76588200000003
1127,1128,5032,213732,213732,COCA COLA PL SE @ JESSE HILL JR DR SE,Simme Seat,21;42;49;55;107;186;813,Atlanta,,,-84.38116899999994,33.753719000000046
1129,1130,5044,213744,213744,CONNALLY DR @ LESTER ST,Sign on Post,93,Fulton,,,-84.44419699999997,33.688064000000054
1130,1131,5045,213745,213745,CONNALLY DR @ CONNALLY PL,Sign on Post,93,Fulton,,,-84.44601499999999,33.68926000000005
1131,1132,5046,213746,213746,STANTON RD @ CONNALLY DR,Sign on Post,93,Fulton,,,-84.44787299999996,33.69115800000003
1132,1133,5050,213751,213751,STANTON RD @ CONNALLY DR,Simme Seat,93,Fulton,,,-84.44791499999997,33.69107400000007
1133,1134,5051,213752,213752,CONNALLY DR @ CONNALLY PL,Sign on Post,93,Fulton,,,-84.44598899999994,33.68915000000004
1134,1135,5052,213753,213753,CONNALLY DR @ LESTER ST,Sign on Post,93,Fulton,,,-84.44390999999996,33.68775600000004
1135,1136,5053,213754,213754,CONNALLY DR @ NORMAN BERRY DR,Sign on Post,93,Fulton,,,-84.44173499999994,33.68585500000006
1136,1137,5111,213815,213815,KING ARNOLD ST @ SUNSET AVE,Sign on Post,95,Fulton,,,-84.39989499999996,33.65571500000004
1137,1138,5112,213816,213816,N CENTRAL AVE @ N FULTON AVE,Sign on Post,95,Fulton,,,-84.40864999999997,33.65861800000005
1138,1139,5116,213821,213821,WHITEFOORD AVE @ FINLEY ST,Sign on Post,24,Atlanta,,,-84.34211799999997,33.75654700000007
1139,1140,5117,213822,213822,WHITEFOORD AVE @ FINLEY ST,Sign on Post,24,Atlanta,,,-84.34197299999994,33.756282000000056
1140,1141,5124,213830,213830,BILL KENNEDY WAY SE @ MEMORIAL DR,Sign on Post,107,Atlanta,,,-84.35818299999994,33.745892000000026
1141,1142,5137,600018,600018,10TH ST NE @ WILLIAMS ST,Shelter,12,Atlanta,,,-84.39022799999998,33.781629000000066
1142,1143,5138,600019,600019,17TH ST NW @ MARKET ST NW,Sign Strapped to Pole,37;94,Atlanta,,,-84.39451499999996,33.79110000000003
1143,1144,5139,600020,600020,17TH ST NW @ VILLAGE ST,Sign Strapped to Pole,37;94,Atlanta,,,-84.40290199999998,33.789517000000046
1144,1145,5146,600031,600031,FORSYTH ST @ ALABAMA ST (FIVE POINTS STATION),Sign Strapped to Pole,813,Atlanta,,,-84.39241899999996,33.75401500000004
1145,1146,5147,600032,600032,FORSYTH ST @ ALABAMA ST (FIVE POINTS STATION),Shelter,3,Atlanta,,,-84.39262599999995,33.75394400000005
1146,1147,5148,600033,600033,FORSYTH ST SW @ MITCHELL ST SW,Sign Strapped to Pole,3;813,Atlanta,,,-84.39393599999994,33.752301000000045
1147,1148,5150,600035,600035,MARIETTA ST NW @ FAIRLIE ST NW,Sign Strapped to Pole,26,Atlanta,,,-84.39143099999995,33.75572500000004
1148,1149,5151,600036,600036,MARIETTA ST NW @ TED TURNER DR,Sign Strapped to Pole,26,Atlanta,,,-84.39244299999996,33.75689700000004
1149,1150,5160,600051,600051,PEACHTREE ST NE @ 10TH ST NE,Sign Strapped to Pole,40,Atlanta,,,-84.38411999999994,33.78189500000008
1150,1151,5161,600052,600052,PEACHTREE ST @ 14TH ST NE,Sign Strapped to Pole,40,Atlanta,,,-84.38307299999997,33.78615300000007
1151,1152,5162,600053,600053,PEACHTREE ST NW @ BAKER ST,Sign Strapped to Pole,40,Atlanta,,,-84.38729499999994,33.76262000000003
1152,1153,5163,600054,600054,PEACHTREE ST NE @ NORTH AVE NE,Sign Strapped to Pole,40,Atlanta,,,-84.38508799999994,33.77096700000004
1153,1154,5164,600055,600055,PEACHTREE ST @ RENAISSANCE PKWY NE,Sign Strapped to Pole,40,Atlanta,,,-84.38521799999995,33.76848700000005
1154,1155,5166,600058,600058,W PEACHTREE ST @ 12TH ST,Sign Strapped to Pole,14,Atlanta,,,-84.38773599999996,33.78419100000008
1155,1156,5167,801500,801500,N INNER LOOP RD @ DELTA BLVD,Sign on Post,192,Atlanta,,,-84.42279299999996,33.657782000000054
1156,1157,5168,801510,801510,N OUTER LOOP RD @ DELTA BLVD,Sign on Post,192,Atlanta,,,-84.42298899999997,33.65797800000007
1157,1158,5169,801520,801520,PERRY J HUDSON PKWY @ ATLANTA AVE,Sign on Post,192,Fulton,,,-84.41261799999995,33.65471400000007
1158,1159,5170,801530,801530,N OUTER LOOP RD @ATLANTA AVE,Sign on Post,192,Fulton,,,-84.41323499999999,33.65531000000004
1159,1160,5175,900006,900006,N MAIN ST @ MAYFIELD RD,Sign on Post,141,Fulton,,,-84.29443999999995,34.08040100000005
1160,1161,5176,900007,900007,N MAIN ST @ ACADEMY ST,Sign on Post,141,Fulton,,,-84.29428799999994,34.076201000000026
1161,1162,5183,900015,900015,MORELAND AVE @ MANSFIELD AVE,Bench,6;102,Atlanta,,,-84.34895999999998,33.767701000000045
1162,1163,5184,900016,900016,PERIMETER CTR PL@PERIMETER CTR WEST,Sign on Post,150,DeKalb,,,-84.34080499999999,33.92908700000004
1163,1164,5185,900018,900018,N MAIN ST @ CUMMING ST,Sign on Post,141,Fulton,,,-84.29429099999999,34.078152000000046
1164,1165,5186,900021,900021,PEACHTREE ST @ PEACHTREE PL,Sign Strapped to Pole,40,Atlanta,,,-84.38403399999999,33.780700000000024
1165,1166,5189,900030,900030,MOURY AVE@204,Sign Strapped to Pole,42,Atlanta,,,-84.39214699999997,33.71556100000004
1166,1167,5190,900031,900031,MOURY AVE SW @ 204,Shelter,42,Atlanta,,,-84.39210399999996,33.71566800000005
1167,1168,5196,900050,900050,MORELAND AVE @ DRUID PL,Sign on Post,6;102,Atlanta,,,-84.34905799999996,33.76904300000007
1168,1169,5197,900051,900051,MORELAND AVE @ MANSFIELD AVE,Simme Seat,6;102,Atlanta,,,-84.34906799999999,33.76787100000007
1169,1170,5198,900052,900052,MORELAND AVE @ EUCLID AVE,Simme Seat,6;102,Atlanta,,,-84.34924199999995,33.76515800000004
1170,1171,5199,900053,900053,MORELAND AVE @ 299,Sign on Post,6,Atlanta,,,-84.34926299999995,33.762357000000065
1171,1172,5200,900054,900054,MORELAND AVE @ 327,Sign on Post,6;102,Atlanta,,,-84.34912199999997,33.76286300000004
1172,1173,5201,900055,900055,MORELAND AVE @ MCLENDON AVE,Simme Seat,6;102,Atlanta,,,-84.34912199999997,33.76489900000007
1173,1174,5202,900056,900056,MORELAND AVE @ DRUID PL,Sign on Post,6,Atlanta,,,-84.34892699999995,33.76893600000005
1174,1175,5203,900057,900057,MORELAND AVE@NORTH AVE,Sign on Post,6,Atlanta,,,-84.34889499999997,33.77099400000003
1175,1176,5204,900059,900059,MORELAND AVE@NORTH AVE,Sign on Post,6,Atlanta,,,-84.34908899999994,33.77119200000004
1176,1177,5206,900062,900062,EVA DAVIS WAY @ FOREST LAKES AVE,Sign on Post,24,Atlanta,,,-84.31480999999997,33.74359800000008
1177,1178,5207,900063,900063,EVA DAVIS WAY SE @ MEMORIAL DR,Sign on Post,24,Atlanta,,,-84.31443999999999,33.747258000000045
1178,1179,5209,900076,900076,PERIMETER CTR W @ PERIMETER CTR PL,Sign on Post,150,DeKalb,,,-84.34079299999996,33.92705500000005
1179,1180,5214,900083,900083,PERIMETER CTR PL@PERIMETER CTR WEST,Sign on Post,150,DeKalb,,,-84.34156699999994,33.92766400000005
1180,1181,5234,900134,900134,EVA DAVIS WAY @ GREENHAVEN DR SE,Bench,24,Atlanta,,,-84.31448399999994,33.74120800000003
1181,1182,5235,900135,900135,LUCILE AVE SW @ MATHEWSON PL SW,Sign on Post,58,Atlanta,,,-84.43614999999994,33.74277500000005
1182,1183,5236,900138,900138,RALPH D ABERNATHY BLVD @ WELLINGTON ST SW,Sign on Post,58,Atlanta,,,-84.43865999999997,33.744278000000065
1183,1184,5237,900139,900139,RALPH D ABERNATHY BLVD @ WELLINGTON ST,Sign on Post,58,Atlanta,,,-84.43880399999995,33.744294000000025
1184,1185,5240,900149,900149,CASCADE AVE SW @ WESTWOOD AVE SW,Sign on Post,71,Atlanta,,,-84.43531699999994,33.738094000000046
1185,1186,5241,900150,900150,CASCADE AVE@ROGERS AVE,Sign on Post,71,Atlanta,,,-84.43578299999996,33.73715400000003
1186,1187,5249,900164,900164,RALPH D ABERNATHY BLVD @ W ONTARIO AVE SW,Sign on Post,58,Atlanta,,,-84.43939199999994,33.74506300000007
1187,1188,5252,900174,900174,CASCADE AVE SW @ DONNELLY AVE SW,Shelter,71,Atlanta,,,-84.43539199999998,33.737745000000075
1188,1189,5253,900175,900175,CASCADE AVE @ RALPH D ABERNATHY BLVD,Shelter,71,Atlanta,,,-84.43359999999996,33.738740000000064
1189,1190,5267,900201,900201,WESTWOOD AVE SW @ WILLARD AVE SW,Sign on Post,68,Atlanta,,,-84.43802299999999,33.73855100000003
1190,1191,5268,900202,900202,RALPH D ABERNATHY BLVD SW @ W ONTARIO AVE SW,Sign on Post,58,Atlanta,,,-84.43978499999997,33.74521100000004
1191,1192,5273,900208,900208,LUCILE AVE @ RALPH D ABERNATHY BLVD,Sign on Post,58,Atlanta,,,-84.43709499999994,33.74294400000008
1192,1193,5281,900220,900220,LUCILE AVE SW @ LANGHORN ST SW,Sign on Post,58,Atlanta,,,-84.43244199999998,33.74225000000007
1193,1194,5282,900221,900221,LUCILE AVE SW @ MUSE ST SW,Sign on Post,58,Atlanta,,,-84.43371599999995,33.74237400000004
1194,1195,5283,900222,900222,LUCILE AVE SW @ MUSE ST SW,Sign on Post,58,Atlanta,,,-84.43358299999994,33.74225800000005
1195,1196,5284,900223,900223,LUCILE AVE SW @ ALTOONA PL SW,Sign on Post,58,Atlanta,,,-84.43498999999997,33.74254600000006
1196,1197,5285,900224,900224,LUCILE AVE SW @ ALTOONA PL SW,Sign on Post,58,Atlanta,,,-84.43506199999996,33.74249800000007
1197,1198,5291,900239,900239,WESTWOOD AVE @ CASCADE AVE,Bench,68,Atlanta,,,-84.43555699999996,33.73795400000006
1198,1199,5416,900461,900461,PEACHTREE RD NW@SHERIDAN DR NE,Sign on Post,110,Atlanta,,,-84.38368199999996,33.83281600000004
1199,1200,5425,900479,900479,PIEDMONT RD NE @ ELLIOTT CIR NE,Sign on Post,5,Atlanta,,,-84.36795899999998,33.83355300000005
1200,1201,5426,900480,900480,PIEDMONT RD NE @ BURKE RD NE,Sign on Post,5,Atlanta,,,-84.36792699999995,33.83590600000008
1201,1202,5427,900481,900481,PIEDMONT RD NE @ E PACES FERRY RD NE,Bench,5,Atlanta,,,-84.36937699999999,33.83953100000008
1202,1203,5428,900482,900482,PIEDMONT RD NE @ PHARR RD NE,Shelter,5,Atlanta,,,-84.36814599999997,33.83706100000006
1203,1204,5429,900483,900483,PIEDMONT RD NE @ N HILLS DR NE,Sign on Post,5,Atlanta,,,-84.36804599999994,33.834197000000074
1204,1205,5431,900490,900490,PEACHTREE RD NE@MAPLE DR NE,Shelter,110,Atlanta,,,-84.37275999999997,33.84271000000007
1205,1206,5432,900492,900492,PEACHTREE RD NW @ W SHADOWLAWN AVE,Sign on Post,110,Atlanta,,,-84.37419899999998,33.84202200000004
1206,1207,5433,900493,900493,PEACHTREE RD NE @ E PACES FERRY RD,Sign Strapped to Pole,110,Atlanta,,,-84.37948999999998,33.83982700000007
1207,1208,5434,900494,900494,PEACHTREE RD @ BOLLING WAY NE,Sign Strapped to Pole,110,Atlanta,,,-84.37866999999994,33.84013500000003
1208,1209,5462,900571,900571,PEACHTREE RD@3171,Bench,110,Atlanta,,,-84.37547099999995,33.84094700000003
1209,1210,5511,900637,900637,PEACHTREE RD NW@PEACHTREE AVE,Bench,110,Atlanta,,,-84.38292199999995,33.83417300000008
1210,1211,5512,900638,900638,PEACHTREE RD NW@SHERIDAN,Sign Strapped to Pole,110,Atlanta,,,-84.38365299999998,33.83359500000006
1211,1212,5513,900639,900639,PEACHTREE RD NW@2820,Sign on Post,110,Atlanta,,,-84.38487899999996,33.832359000000054
1212,1213,5521,900653,900653,PEACHTREE RD NW @ DELMONT DR,Sign on Movable Pedestal,110,Atlanta,,,-84.38306399999999,33.83371600000004
1213,1214,5522,900654,900654,PEACHTREE RD NW@PEACHTREE AVE NE,Sign on Post,110,Atlanta,,,-84.38242199999996,33.834790000000055
1214,1215,5528,900664,900664,PEACHTREE RD NW@PHARR RD NW,Shelter,110,Atlanta,,,-84.38165299999997,33.83717000000007
1215,1216,5533,900677,900677,N HIGHLAND AVE NE @ JOHN LEWIS FREEDOM PKWY NE,Sign on Post,816,Atlanta,,,-84.35275299999995,33.769138000000055
1216,1217,5534,900678,900678,N HIGHLAND AVE NE @ JOHN LEWIS FREEDOM PKWY NE,Sign on Post,102;816,Atlanta,,,-84.35237099999995,33.76951600000007
1217,1218,5540,900689,900689,PEACHTREE ST @ RALPH MCGILL BLVD,Sign Strapped to Pole,40,Atlanta,,,-84.38544299999995,33.76487800000007
1218,1219,5541,900690,900690,PEACHTREE ST @ PINE ST NE,Sign Strapped to Pole,40,Atlanta,,,-84.38532499999997,33.767243000000065
1219,1220,5545,900704,900704,JOSEPH E BOONE BLVD @ JAMES P BRAWLEY DR NW,Sign on Post,51,Atlanta,,,-84.41251199999994,33.76351500000004
1220,1221,5546,900705,900705,JOSEPH E BOONE BLVD @ GRIFFIN ST NW,Bench,51,Atlanta,,,-84.41111399999994,33.76351500000004
1221,1222,5547,900708,900708,JOSEPH E BOONE BLVD @ SCIPLE TER NW,Shelter,51,Atlanta,,,-84.41490699999997,33.76341700000006
1222,1223,5548,900710,900710,JOSEPH E BOONE BLVD NW @ JAMES P BRAWLEY,Shelter,51,Atlanta,,,-84.41332699999998,33.76340800000003
1223,1224,5554,900723,900723,PEACHTREE ST NE @ IVAN ALLEN JR BLVD,Sign Strapped to Pole,40,Atlanta,,,-84.38580299999995,33.76478000000003
1224,1225,5555,900724,900724,PEACHTREE ST @ JOHN PORTMAN BLVD,Sign Strapped to Pole,40,Atlanta,,,-84.38764499999996,33.76127200000008
1225,1226,5556,900726,900726,PEACHTREE ST @ AUBURN AVE NE,Sign Strapped to Pole,3;40,Atlanta,,,-84.38895199999996,33.75541400000003
1226,1227,5557,900727,900727,PEACHTREE ST @ JOHN PORTMAN BLVD (P'TREE CTR STATION),Sign Strapped to Pole,40,Atlanta,,,-84.38769499999995,33.76040800000004
1227,1228,5567,900746,900746,ROCKBRIDGE RD@S SUSAN CREEK DR,Sign on Post,117,DeKalb,,,-84.22550399999994,33.78590200000008
1228,1229,5580,900766,900766,DEKALB AVE NE @ HARALSON AVE NE,Sign on Post,6,Atlanta,,,-84.34994499999993,33.75981100000007
1229,1230,5586,900784,900784,PEACHTREE ST @ LUCKIE ST,Sign Strapped to Pole,40,Atlanta,,,-84.38840999999996,33.756571000000065
1230,1231,5587,900787,900787,MARIETTA ST @ CENTENNIAL OLYMPIC PARK DR,Sign Strapped to Pole,26,Atlanta,,,-84.39308499999999,33.75738000000007
1231,1232,5600,900805,900805,JOSEPH E BOONE BLVD @ VINE ST NW,Shelter,51,Atlanta,,,-84.40751799999998,33.76341200000007
1232,1233,5601,900807,900807,JOSEPH E BOONE BLVD @ MAPLE ST NW,Sign on Post,51,Atlanta,,,-84.40537299999994,33.76337300000006
1233,1234,5602,900809,900809,CAMERON M ALEXANDER BLVD @ NORTHSIDE DR,Sign on Post,50,Atlanta,,,-84.40500099999997,33.76823900000005
1234,1235,5606,900816,900816,N CLARENDON AVE @ LAREDO DR,Sign Strapped to Pole,8,DeKalb,,,-84.26702899999998,33.77726400000006
1235,1236,5622,900844,900844,17TH ST NW @ STATE ST NW,Sign Strapped to Pole,37;94,Atlanta,,,-84.39897899999994,33.79106000000007
1236,1237,5623,900854,900854,JOHN WESLEY DOBBS AVE @ JACKSON ST,Sign on Post,3,Atlanta,,,-84.37366899999995,33.75896600000004
